(281, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, '1', None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None)
(285, None, None, None, '1', None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, '0', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '0', None, '1', None, None, None, None, None, '0', None, None, '1', None, None, None, '1', None, None, None, None, None, '0', None, None, None, '0', None, None, None)
(287, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, '1', None, '1', '1', None, '1', None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, '1', '0', None, None, None, None, None, '1', None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None)
(288, None, None, None, None, None, None, None, None, None, None, '1', None, '1', '0', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', '1', '1', '1', None, None, '1', None, None, '1', None, '1', None, None, None, None, None, '0', None, None, None)
(289, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '0', None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', '1', None, None, None, None, '1', None, '0', None, None, None, None, None, '1', None, None, None, '1', '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None)
(290, None, None, None, None, None, '1', None, '0', None, None, None, '1', None, None, None, None, None, '1', '1', None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, '1', None, None, None, '1', '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None)
(291, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '0', None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, '0', None, None, None, None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, '1', None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, '0', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None)
(292, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '0', None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', '1', '1', None, None, '0', None, '1', '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None)
(294, None, '1', None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, '1', '1', None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '0', None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, '1', None, None, '1', None, None, None, None, '0', '0', None, None, None, None, None, None)
(295, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', '1', None, None, None)
(296, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, '0', None, None, None, '1', None, '1', '1', None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, '1', None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None)
(297, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, '1', None, None, '1', None, None, None, None, None, '1', '1', '0', None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '0', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None)
(298, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, '1', None, '1', None, None, None, None, None, None, None, '1', '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, '1', None, None, '1', None, None, None, '1', None, None, None, None, None)
(299, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', '1', None, None, '0', None, None, '1', None, None, '0', None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, '1', '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, '0', None, None)
(300, None, None, None, None, '1', '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '0', None, None, '1', '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None)
(302, None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', '0', None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '0', None, None, None, None, None, None, None, None, '1', '1', '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, '1', None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None)
(303, None, '1', None, None, None, '1', None, None, None, None, None, None, None, '1', '1', '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None)
(304, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, '1', '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, '1', '1', None, None)
(305, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, '1', '1', '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '0', None, None, None, None, None, None)
(306, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, '1', None, None, None, None, '0', None, None, None, None, None, None, '0', None, None, None, '0', None, None, '0', None, None, None, None, '1', '1', '1', None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, '0', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, None)
(307, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, '1', None, '1', None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, '1', '1', None, None, None, None, '0', None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None)
(308, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', '1', None, None, '1', None, None, '1', None, None, None, '1', '0', '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, None, None, None, '1', None, None, '1', '1', None, None, None, None, None, None, None, '1', None, None, None)
(309, '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, '1', None, None, '1', None, None, None, '1', None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, '1', None, None, None)
(310, '1', '1', None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '0', None, None, '1', '1', None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '0', None, None, None, '1', '1', None)
(311, None, '1', None, '1', None, None, '1', None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, '1', None, None, None, None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None)
(312, None, None, None, None, None, None, None, None, None, None, '0', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, '0', '0', None, None, '1', None, None, '1', None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, '1', None, '1', None, None, None, None, None, '1', None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None)
(313, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', '1', None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, '1', None, '1', '1', None, '1', None, None, None, None, '1', None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None)
(314, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, '1', '1', None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, '1', None, '1', '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, '1', None, '1', None, None)
(315, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', '1', None, None, None, None, '1', None, None, None, None, '1', None, None, '1', None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '0', None, None, None, None, '1', '1', None)
(317, None, None, None, None, None, None, None, None, '1', '1', None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, '1', '1', None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '0', None, None)
(319, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, '1', '1', None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, '1', None)
(320, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, '0', '1', None, None, None, None, None, '1', None, None, None, '1', '1', None, None, None, None, None, '0', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, '1', None, '1', None, None, None, None, None, None, None, None)
(321, None, None, None, None, None, '1', '1', None, None, None, '1', None, None, '0', None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', '0', None, None, None, '1', None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '0', None, None, None)
(322, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '0', None, None, '1', None, None, '0', None, None, '1', None, None, None, None, None, None, None, None, None, '0', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, '1', None, None, None, None, None, None, '1', '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, '1', None, None, '0', None, '0', None, None, None, None)
(323, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, '1', None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, '1', None, None, None, None, None, None, '0', None, '0', None, None, None, None, None, None, None, None, None, None, None, None)
(325, '1', None, None, '1', None, '1', None, None, None, None, None, '1', '1', None, '1', None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None)
(326, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', '1', None, None, '1', '1', None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', '1', None, '0', None, None, None, None, '1', None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, '0', None, None, None, None, None, None, None)
(327, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, '1', '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', '0', None, None, None, None, None, None, None, None, '0', None, None, '1', '1', None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, '1')
(329, None, None, '1', None, '0', '1', None, None, None, None, None, None, '0', None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, '1', None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, '1', None, None, None, '0', '0', None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '0', None, None, None, None, None, None)
(330, None, None, '1', None, '1', '1', None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, '1', None, None, '1', None, '1', None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '0', None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, '1', None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None)
(331, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', '1', None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, '1', None, '1', None, '1', None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None)
(332, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, '1', None, None, None, None, '1', None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, '1', None, '1', None, None, None, None, None, None, None, None)
(333, None, None, None, '1', None, None, '1', None, '0', None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, '1', None, '1', '0', None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '0', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '0', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', '1', None, None, None, None)
(334, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, '1', None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, None, None, '1', None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, None, None, None, None, None, None, None, '0', None, None, None, None, None, '0', None, None, None, None, '1', None, None, None, None, None, '1', None, None, None, None, '1', None, None, None, None, None, None, None, None, '1', None, '0', None, None, None, '1', None, None)
